id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27992316,Guest suite in Boston · ★4.86 · 1 bedroom · 3 beds · 1 bath,157579197,Jonathan,,Brighton,42.34121,-71.15163,Entire home/apt,117,2,310,2023-11-25,4.85,1,131,52,STR-544907
28014596,Rental unit in Dorchester  · ★4.71 · 1 bedroom · 1 bed · 2 shared baths,105851798,Anne,,Dorchester,42.30804,-71.06443,Private room,49,29,31,2023-12-09,0.48,10,269,5,
28033271,Condo in Boston · ★4.91 · 1 bedroom · 1 bed · 1 private bath,211749888,Erika,,Dorchester,42.31189,-71.05536,Private room,,3,186,2023-09-02,2.88,1,0,29,STR-461540
28036142,Home in Boston · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,153568352,Sabina,,Mattapan,42.27726,-71.08517,Private room,135,2,72,2023-09-25,1.16,5,0,7,STR-445640
28054656,Rental unit in Dorchester  · ★4.68 · 1 bedroom · 1 bed · 2 shared baths,112905339,Weihai,,Dorchester,42.29726,-71.06236,Private room,50,29,22,2023-09-02,0.35,7,179,2,
28071995,Guest suite in Boston · ★4.91 · 2 bedrooms · 3 beds · 1 bath,18465514,Bj,,Mattapan,42.27595,-71.07805,Entire home/apt,,2,107,2023-08-14,1.79,1,0,14,STR-445592
28161172,Home in Boston · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,201935605,Sherwin,,Hyde Park,42.24927,-71.11788,Private room,45,29,33,2023-07-15,0.51,8,18,2,
28202522,Condo in Boston · 1 bedroom · 1 bed · 2 shared baths,156053359,Ken,,Dorchester,42.29151,-71.06811,Private room,,91,1,2019-05-19,0.02,8,0,0,
28241815,Rental unit in Boston · ★4.84 · 3 bedrooms · 3 beds · 1 bath,133927887,Kat,,Back Bay,42.34627,-71.08412,Entire home/apt,1000,91,25,2019-08-13,0.40,14,1,0,
28242815,Rental unit in Boston · ★4.75 · 3 bedrooms · 3 beds · 1 bath,133927887,Kat,,Back Bay,42.34472,-71.08523,Entire home/apt,,91,4,2018-12-28,0.06,14,0,0,
28298193,Condo in Boston · Studio · 1 bed · 1 bath,180283497,Michelle,,North End,42.36573,-71.05145,Entire home/apt,86,30,0,,,8,364,0,
28302081,Home in Boston · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,59978794,Gianni,,Roxbury,42.320481,-71.090593,Private room,65,29,33,2023-11-18,0.52,3,365,6,STR-398672
28360335,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,222,32,1,2019-04-27,0.02,339,293,0,
28440873,Condo in Boston · ★4.77 · 1 bedroom · 1 bed · 1 bath,214706437,Rachel,,North End,42.36662,-71.05574,Entire home/apt,180,29,148,2023-10-31,2.32,2,0,35,STR-402023
28578655,Home in Boston · ★4.89 · 1 bedroom · 1 bed · 2 shared baths,44581223,Andre,,Hyde Park,42.25086,-71.11469,Private room,66,29,19,2023-10-01,0.31,5,332,3,STR-416718
28635984,Home in Boston · 5 bedrooms · 5 beds · 1 bath,213613694,Manuel,,Dorchester,42.30288,-71.0833,Entire home/apt,300,400,0,,,1,364,0,
28749495,Home in Boston · ★4.62 · 1 bedroom · 1 bed · 1 private bath,188939923,Mort,,Roxbury,42.32045,-71.07794,Private room,72,2,60,2023-11-30,0.94,7,116,10,STR-415018
28756042,Condo in Boston  · ★4.18 · 2 bedrooms · 1 bed · 1 shared bath,215660864,Michael,,Dorchester,42.29084,-71.07299,Private room,59,91,22,2019-11-04,0.35,2,0,0,STR-403628
28770914,Condo in Boston · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,215660864,Michael,,Dorchester,42.29224,-71.07328,Private room,79,91,30,2022-08-31,0.47,2,179,0,Exempt: This listing is a unit used for furnished institutional or business stays
28843171,Home in Boston · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,216849347,Jeana,,Roxbury,42.32239,-71.07852,Private room,60,2,60,2023-11-05,0.95,2,264,17,STR-415018
28867304,Home in Boston · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,216849347,Jeana,,Roxbury,42.32142,-71.08007,Private room,67,2,70,2023-11-30,1.10,2,259,25,STR-415018
28912741,Condo in Boston · ★4.73 · 1 bedroom · 1 bed · 1 bath,217940047,Kiki,,South Boston,42.336525,-71.054451,Entire home/apt,198,2,50,2023-12-03,0.80,1,0,13,STR-544891
28915006,Guest suite in Boston · ★4.73 · 1 bedroom · 1 bed · 1 private bath,92025425,Rohn,,East Boston,42.38793,-71.00376,Private room,110,1,63,2023-11-19,1.00,1,129,30,STR-479029
28992318,Home in Boston · ★4.47 · 1 bedroom · 1 bed · 2 shared baths,218525774,Turana,,Allston,42.35099,-71.13657,Private room,,29,30,2019-11-21,0.47,4,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
29010062,Condo in Boston · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,73102139,Jason,,Allston,42.36038,-71.13024,Private room,37,91,5,2019-07-07,0.08,1,0,0,
29037205,Condo in Boston · ★4.88 · 2 bedrooms · 2 beds · 1 bath,25244802,Timothy,,Allston,42.34718,-71.13543,Entire home/apt,,29,48,2021-01-18,0.76,2,0,0,STR-412987
29064530,Home in Boston · ★4.57 · 1 bedroom · 1 bed · 2 shared baths,218525774,Turana,,Allston,42.34962,-71.13461,Private room,,29,37,2020-01-21,0.59,4,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
29070339,Condo in Boston · ★4.79 · 1 bedroom · 1 bed · 1 bath,219049252,Jinghan,,Brighton,42.34561,-71.14017,Entire home/apt,100,91,24,2019-01-12,0.38,1,0,0,
29082416,Home in Boston · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,16016039,Amaro,,Brighton,42.36203,-71.14292,Private room,85,29,80,2023-10-01,1.27,1,236,2,STR-410791
29134558,Home in Boston · ★4.90 · 1 bedroom · 1 bed · 0 shared baths,29684380,Totana,,East Boston,42.38237,-71.02006,Private room,61,1,560,2023-12-12,8.87,3,0,140,STR-439433
29213280,Guesthouse in Boston · ★4.50 · 1 bedroom · 1 bed · 2 shared baths,218525774,Turana,,Allston,42.34897,-71.13536,Private room,,29,38,2020-03-25,0.60,4,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
29216550,Home in Boston · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,220130358,Keith,,West Roxbury,42.27125,-71.14898,Private room,59,1,87,2023-11-14,1.38,4,0,27,STR-443076
29217663,Home in Boston · ★4.76 · 4 bedrooms · 1 bed · 1 shared bath,220130358,Keith,,West Roxbury,42.27184,-71.1511,Private room,59,1,76,2023-11-03,1.20,4,89,14,STR-443076
29217949,Home in Boston · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,220130358,Keith,,West Roxbury,42.27302,-71.14923,Private room,59,1,104,2023-11-21,1.65,4,0,27,STR-443076
29218070,Home in Boston · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,220130358,Keith,,West Roxbury,42.27163,-71.14922,Private room,59,1,113,2023-11-08,1.79,4,89,19,STR-443076
29256695,Rental unit in Boston · ★4.91 · 1 bedroom · 1 bed · 1 bath,220420185,Andrea,,Jamaica Plain,42.31883,-71.10693,Entire home/apt,140,29,142,2023-11-25,2.28,1,42,37,STR-401083
29261726,Home in Boston · ★4.85 · 1 bedroom · 1 bed · 1 private bath,169902109,Endang,,East Boston,42.37676,-71.03889,Private room,96,29,185,2023-11-06,2.94,1,364,41,STR-445984
29276776,Condo in Boston · ★5.0 · 1 bedroom · 1 bed · 1 bath,218491837,Harold,,Dorchester,42.32038,-71.05054,Entire home/apt,71,91,5,2018-11-17,0.08,1,0,0,
29281816,Condo in Boston · ★4.89 · 2 bedrooms · 2 beds · 1 bath,1922657,Catherine,,Jamaica Plain,42.31203,-71.10278,Entire home/apt,229,90,73,2023-11-27,1.28,2,365,17,STR-445634
29282726,Guest suite in Boston · ★4.98 · 1 bedroom · 1 bed · 1 bath,1922657,Catherine,,Jamaica Plain,42.31203,-71.10278,Entire home/apt,212,1,125,2023-11-10,2.19,2,0,27,STR-443588
29302938,Home in Boston · ★4.93 · 4 bedrooms · 4 beds · 2 baths,78932020,Bruce,,Jamaica Plain,42.31075,-71.11519,Entire home/apt,750,2,43,2021-05-17,0.74,1,15,0,STR-515348
29303003,Rental unit in Boston · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,31373357,Carol,,Brighton,42.3499,-71.17241,Private room,40,29,13,2022-10-01,0.26,1,272,0,STR-414615
29351720,Condo in Boston · Studio · 1 bed · 1 bath,155595193,Michelle,,Fenway,42.34509,-71.096,Entire home/apt,125,29,0,,,9,354,0,
29360278,Condo in Boston · ★4.67 · Studio · 1 bed · 1 bath,38997,Michelle,,Fenway,42.34647,-71.09366,Entire home/apt,86,32,3,2022-07-02,0.05,11,324,0,
29366852,Condo in Boston · ★4.53 · 4 bedrooms · 3 beds · 2 baths,20259404,Lauren,,South Boston,42.33176,-71.04427,Entire home/apt,375,29,138,2023-11-28,2.23,1,0,26,STR-393234
29390698,Guest suite in Boston · ★4.96 · Studio · 1 bed · 1 bath,52881930,Bill And Maureen,,South Boston,42.33451,-71.02733,Entire home/apt,124,2,336,2023-12-10,5.35,3,116,65,STR-398624
29489346,Loft in Boston · 1 bedroom · 1 bed · 1.5 shared baths,88360952,Anthony,,Downtown,42.35385,-71.06031,Private room,65,91,0,,,2,90,0,
29513275,Condo in Boston · Studio · 1 bed · 1 bath,180283497,Michelle,,Back Bay,42.35198,-71.07777,Entire home/apt,86,91,1,2021-01-31,0.03,8,365,0,
29571217,Rental unit in Boston · 1 bedroom · 1 bed · 1 shared bath,26293115,Pedro,,Brighton,42.35803,-71.15106,Private room,50,91,1,2018-11-11,0.02,1,0,0,
29607084,Condo in Boston · ★3.86 · 3 bedrooms · 5 beds · 2 baths,218658449,Josh,,Charlestown,42.38597,-71.07251,Entire home/apt,225,91,7,2019-08-04,0.11,1,0,0,
29635339,Rental unit in Boston · 2 bedrooms · 3 beds · 2.5 baths,118223333,Gary,,Downtown,42.35685,-71.0607,Entire home/apt,,91,1,2019-07-12,0.02,1,0,0,
29664067,Rental unit in Boston · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,187813188,Booker,,Jamaica Plain,42.31455,-71.09906,Private room,120,1,188,2023-11-12,3.01,2,0,35,STR-545181
29666262,Rental unit in Boston · Studio · 1 bed · 1 shared bath,80595835,Liviu,,Jamaica Plain,42.32105,-71.11201,Private room,70,91,1,2018-12-08,0.02,2,0,0,
29672850,Serviced apartment in Boston · ★4.35 · 2 bedrooms · 3 beds · 1 bath,223161573,Lisa,,Back Bay,42.34508,-71.07953,Entire home/apt,,91,17,2019-07-01,0.28,2,0,0,
29682500,Condo in Boston · ★4.96 · Studio · 2 beds · 1 bath,40317532,Timothy,,Back Bay,42.35152,-71.08606,Entire home/apt,151,2,337,2023-12-03,6.32,1,61,87,STR-408931
29702825,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,233,32,0,,,339,290,0,
29704910,Loft in Boston · ★4.97 · 1 bedroom · 2 beds · 1 bath,771785,Aaron,,Downtown,42.3544,-71.06039,Entire home/apt,193,2,231,2023-12-10,3.88,1,218,56,STR-443083
29728508,Serviced apartment in Boston · ★4.52 · Studio · 1 bed · 1 bath,223161573,Lisa,,East Boston,42.36629,-71.03919,Entire home/apt,139,91,23,2019-11-03,0.38,2,0,0,
29739809,Condo in Boston · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,172007,Tim,,Bay Village,42.34867,-71.06685,Entire home/apt,252,1,330,2023-11-18,5.31,1,180,62,STR443370
29831173,Home in Boston · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,224379152,Tingying(Helen),,Brighton,42.35188,-71.15245,Private room,62,29,12,2023-08-14,0.19,3,362,1,
29833651,Home in Boston · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,153568352,Sabina,,Mattapan,42.27852,-71.08658,Private room,125,2,78,2023-10-29,1.25,5,106,6,STR-445640
29860624,Condo in Boston · 1 bedroom · 1 bed · 1 shared bath,13107750,Gavin,,Roxbury,42.32243,-71.08024,Private room,,91,0,,,1,0,0,
29878773,Rental unit in Boston · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,165422704,Mimi,,Dorchester,42.28795,-71.05406,Private room,45,29,68,2023-11-02,1.10,3,149,2,STR-439516
29898702,Boutique hotel in Boston · ★4.76 · 1 bedroom · 1 bed · 1 private bath,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,128,1,84,2023-02-12,1.36,5,287,1,Exempt: This listing is a hotel or motel
29904919,Rental unit in Boston · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,89328922,Ehab,,Dorchester,42.3225,-71.05734,Private room,55,1,98,2023-11-16,3.53,11,0,45,Exempt: This listing is a unit that has contracts with hospitals
29929936,Home in Boston · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,224379152,Tingying(Helen),,Brighton,42.35398,-71.15464,Private room,70,29,24,2023-07-03,0.39,3,220,4,STR-411240
29931687,Home in Boston · ★4.78 · 1 bedroom · 1 bed · 1.5 shared baths,224379152,Tingying(Helen),,Brighton,42.35227,-71.15464,Private room,62,29,23,2023-08-10,0.37,3,365,2,STR-411240
29982429,Boutique hotel in Boston · ★4.20 · Studio · 1 bed · 1 private bath,85130,Copley,,Back Bay,42.3452,-71.07911,Private room,145,1,59,2023-08-13,1.01,6,0,4,Exempt: This listing is a hotel or motel
30017679,Condo in Boston · ★4.97 · 4 bedrooms · 4 beds · 2 baths,10692181,Francisco,,Jamaica Plain,42.31031,-71.1027,Entire home/apt,410,2,39,2023-08-28,1.06,6,314,14,STR-545241
30036357,Boutique hotel in Boston · ★4.77 · 1 bedroom · 1 bed · 1 private bath,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,128,1,90,2022-03-05,1.46,5,287,0,Exempt: This listing is a hotel or motel
30037052,Boutique hotel in Boston · ★4.85 · 1 bedroom · 1 bed · 1 private bath,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,138,1,39,2023-02-11,0.65,5,286,1,Exempt: This listing is a hotel or motel
30060158,Boutique hotel in Boston · ★4.60 · 1 bedroom · 2 beds · 1 private bath,224820689,Charlesmark,,Back Bay,42.35006,-71.07858,Hotel room,118,1,10,2023-02-17,0.16,5,266,1,Exempt: This listing is a hotel or motel
30104396,Boutique hotel in Boston · ★4.50 · Studio · 1 bed,85130,Copley,,Back Bay,42.34458,-71.08019,Private room,152,1,12,2022-09-11,0.24,6,365,0,Exempt: This listing is a hotel or motel
30180140,Rental unit in Boston · ★4.33 · 1 bedroom · 1 bed · 1 bath,212359760,Evonify,,Downtown,42.35244,-71.06352,Entire home/apt,93,1,51,2023-11-18,0.83,77,126,1,Exempt: This listing is a unit used for furnished institutional or business stays
30249816,Rental unit in Boston · ★4.88 · 2 bedrooms · 2 beds · 1 bath,227161039,Sofia,,West Roxbury,42.29379,-71.15963,Entire home/apt,190,29,40,2021-03-08,0.65,1,269,0,STR-413272
30253609,Home in Boston · ★4.52 · 3 bedrooms · 1 bed · 1.5 shared baths,227190555,Janet,,Roxbury,42.3168,-71.07524,Private room,58,29,23,2023-11-25,0.39,2,179,5,str-414293
30268517,Rental unit in Dorchester  · ★4.80 · 1 bedroom · 1 bed · 2 shared baths,105851798,Anne,,Dorchester,42.30724,-71.06438,Private room,42,30,10,2023-11-06,0.18,10,267,3,
30273160,Bed and breakfast in Boston · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,14303759,Susan,,Jamaica Plain,42.29606,-71.11295,Private room,55,91,48,2019-12-21,0.78,2,352,0,
30286717,Bed and breakfast in Boston · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,14303759,Susan,,Jamaica Plain,42.2979,-71.1115,Private room,50,91,49,2019-12-20,0.84,2,219,0,
30297660,Home in Boston · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,192503522,Esther,,Mattapan,42.27435,-71.09402,Private room,75,29,199,2023-11-12,3.26,2,136,48,STR-399036
30349609,Rental unit in Boston · ★4.77 · 2 bedrooms · 2 beds · 1 bath,7427795,Ella,,East Boston,42.37801,-71.03604,Entire home/apt,,29,112,2022-02-20,1.82,7,0,0,STR-445655
30390378,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,183,32,1,2019-12-12,0.02,339,355,0,
30397078,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Back Bay,42.348633,-71.074088,Entire home/apt,263,32,0,,,339,0,0,
30425726,Home in Boston · ★4.91 · 6 bedrooms · 18 beds · 4.5 baths,127718668,Muny,,Dorchester,42.31436,-71.05746,Entire home/apt,500,1,46,2023-08-27,0.85,13,230,14,STR-423861
30484530,Rental unit in Boston · 1 bedroom · 1 bed · 1 private bath,41397622,Robert,,Allston,42.36195,-71.13171,Private room,100,91,0,,,1,0,0,
30516467,Rental unit in Boston · Studio · 1 bed · 1 bath,107434423,Blueground,,South Boston,42.34114,-71.04959,Entire home/apt,188,32,0,,,339,207,0,
30523091,Rental unit in Boston · ★4.85 · 3 bedrooms · 3 beds · 1 bath,161161895,Shelby,,South Boston,42.33354,-71.03916,Entire home/apt,216,1,213,2023-11-27,3.52,2,216,48,STR-400248
30533497,Townhouse in Boston · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,8513158,Kevin,,Roxbury,42.32663,-71.0935,Private room,52,45,12,2023-11-22,0.21,4,296,4,STR-383293
30564539,Home in Boston · 1 bedroom · 1 bed · 2 shared baths,17892292,Marlene,,Allston,42.36083,-71.13546,Private room,,91,1,2019-07-04,0.02,5,0,0,
30690519,Loft in Boston · ★4.97 · 1 bedroom · 1 bed · 1 bath,46880568,Kelly,,Downtown,42.3581,-71.0532,Entire home/apt,,29,38,2020-03-02,0.64,1,0,0,STR-387307
30740992,Rental unit in Boston · ★4.83 · Studio · 1 bed · 1 bath,51502814,Nancy,,Fenway,42.34129,-71.08766,Entire home/apt,99,21,64,2023-10-21,1.08,1,223,3,STR-409557
30858812,Rental unit in Boston · ★4.98 · 2 bedrooms · 3 beds · 1 bath,211715498,Cathy,,Jamaica Plain,42.29312,-71.11438,Entire home/apt,260,29,60,2022-12-31,1.15,1,0,1,Exempt: This listing is a unit that has contracts with hospitals
30927689,Home in Boston · 1 bedroom · 1 bed · 1 shared bath,1984434,Irene,,Back Bay,42.34392,-71.08217,Private room,250,29,2,2019-08-13,0.04,2,270,0,STR-398748
30929175,Serviced apartment in Boston · ★4.61 · 2 bedrooms · 4 beds · 1 bath,218473728,Tommy,,South End,42.34567,-71.07291,Entire home/apt,299,91,38,2019-12-23,0.64,1,0,0,
30955485,Rental unit in Boston · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,183422988,Lauren,,Chinatown,42.34934,-71.06121,Private room,,91,25,2019-11-10,0.42,1,0,0,
30964172,Condo in Boston · 1 bedroom · 1 bed · 1.5 baths,12538925,Teona,,Charlestown,42.38169,-71.06442,Entire home/apt,,91,0,,,1,0,0,
30981268,Condo in Boston · ★4.33 · Studio · 1 bed · 1 bath,180283497,Michelle,,Fenway,42.34622,-71.0904,Entire home/apt,86,29,3,2021-06-14,0.05,8,363,0,
31039035,Home in Boston · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,27871799,Althea,,Mattapan,42.27654,-71.0775,Private room,70,2,6,2019-08-26,0.11,6,365,0,STR-415974
31140376,Rental unit in Boston · 2 bedrooms · 1 bed · 1 shared bath,200455160,Mo,,Brighton,42.34383,-71.15546,Private room,100,91,1,2019-06-09,0.02,5,0,0,
31161436,Condo in Boston · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,67637928,Yuki,,Mattapan,42.2741,-71.07085,Private room,50,31,5,2023-08-26,0.09,5,107,1,
31185088,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,4071493,Cynthia,,Dorchester,42.28922,-71.06741,Entire home/apt,195,91,0,,,1,364,0,
31262321,Rental unit in Boston · ★4.89 · 3 bedrooms · 4 beds · 1 bath,196631266,Nakeisha,,Dorchester,42.28974,-71.0771,Entire home/apt,350,5,18,2022-01-13,0.31,2,174,0,STR-420519
31484506,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,West End,42.365516,-71.067291,Entire home/apt,,32,0,,,339,0,0,
31487769,Rental unit in Boston · ★3.33 · 3 bedrooms · 3 beds · 1 bath,212359760,Evonify,,Jamaica Plain,42.31775,-71.10876,Entire home/apt,,29,6,2019-03-19,0.10,77,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
31591262,Boutique hotel in Boston · ★4.78 · 1 bedroom · 1 bed · 1 private bath,224820689,Charlesmark,,Back Bay,42.34998,-71.07855,Hotel room,128,1,94,2023-02-26,1.57,5,287,2,Exempt: This listing is a hotel or motel
31636229,Guest suite in Boston · ★4.75 · 1 bedroom · 1 bed · 1 bath,237183549,Stephanie,,Hyde Park,42.26411,-71.12521,Entire home/apt,,29,60,2020-11-13,1.10,1,0,0,STR-408276
31675705,Condo in Boston · ★4.95 · 2 bedrooms · 1 bed · 1 shared bath,18338326,Matt,,Jamaica Plain,42.2961,-71.11484,Private room,39,29,20,2022-09-03,0.34,1,166,0,STR-397991
31764931,Rental unit in Boston · ★4.67 · 2 bedrooms · 3 beds · 2 baths,238179467,Ls,,Beacon Hill,42.3590132672442,-71.06952206569764,Entire home/apt,499,32,57,2023-12-03,0.96,3,340,8,STR-408973
31851278,Rental unit in Boston · 2 bedrooms · 2 beds · 1 bath,238705380,Osman,,Dorchester,42.29278,-71.06816,Entire home/apt,125,91,1,2023-03-04,0.10,2,180,1,
31930647,Rental unit in Boston · ★4.87 · 1 bedroom · 1 bed · 1 bath,238179467,Ls,,Beacon Hill,42.35905,-71.06918,Entire home/apt,199,29,15,2023-10-18,0.26,3,364,1,
31932336,Rental unit in Boston · ★4.71 · 2 bedrooms · 3 beds · 2 baths,238179467,Ls,,Beacon Hill,42.35946,-71.07047,Entire home/apt,251,32,17,2023-09-01,0.29,3,226,1,
32012250,Rental unit in Boston · ★5.0 · 1 bedroom · 1 bed · 1 bath,697401,Nick,,East Boston,42.36935,-71.03215,Entire home/apt,67,29,19,2023-11-19,0.36,2,57,6,
32016148,Home in Boston · ★4.97 · 1 bedroom · 1 bed · 1.5 shared baths,29218948,Aaron & Catherine,,Dorchester,42.31586,-71.06827,Private room,117,1,169,2023-11-15,2.90,3,175,45,STR-445535
32062716,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,,West End,42.364968,-71.06887,Entire home/apt,252,32,0,,,339,233,0,
32102560,Rental unit in Boston · ★4.38 · 1 bedroom · 1 bed · 2 shared baths,105851798,Anne,,Dorchester,42.30956,-71.06524,Private room,55,29,26,2023-12-01,0.45,10,269,3,
32197096,Condo in Boston · ★4.41 · 1 bedroom · 2 beds · 1 bath,5618949,Alan,,Dorchester,42.30082,-71.08595,Entire home/apt,169,29,27,2022-05-01,0.48,13,179,0,STR-419049
32281287,Home in Boston · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,13960633,Charles,,Jamaica Plain,42.29885,-71.10926,Entire home/apt,,29,3,2020-12-27,0.07,2,0,0,STR-389183
32309630,Rental unit in Boston · ★4.36 · 1 bedroom · 1 bed · 1 bath,71783,Lance,,Brighton,42.33931,-71.15122,Entire home/apt,105,30,11,2023-08-31,0.19,27,340,2,
32330038,Rental unit in Boston · ★4.36 · 1 bedroom · 1 bath,205269848,Temple Place,,Downtown,42.35626,-71.06166,Entire home/apt,86,1,54,2023-11-26,0.96,20,0,8,STR-524468
32330134,Rental unit in Boston · ★4.35 · 1 bedroom · 1 bath,205269848,Temple Place,,Downtown,42.35405,-71.06159,Entire home/apt,132,29,69,2023-11-17,1.18,20,328,14,STR439290
32330288,Rental unit in Boston · ★4.48 · 1 bedroom · 1 shared bath,205269848,Temple Place,,Downtown,42.35406,-71.06175,Private room,100,29,88,2023-11-12,1.60,20,318,26,STR439290
32330401,Loft in Boston · ★4.53 · 1 bedroom · 2 beds · 1 shared bath,205269848,Temple Place,,Downtown,42.35428,-71.06163,Private room,125,29,32,2020-02-25,0.58,20,363,0,STR-390690
32330465,Rental unit in Boston · ★4.41 · Studio · 1 bath,205269848,Temple Place,,Downtown,42.35396,-71.0619,Entire home/apt,83,2,74,2023-12-02,1.26,20,326,8,STR-524468
32330630,Rental unit in Boston · ★4.30 · 1 bedroom · 1 bed · 1 bath,205269848,Temple Place,,Downtown,42.35577,-71.06134,Entire home/apt,126,29,90,2023-10-30,1.53,20,321,14,STR-390690
32331200,Rental unit in Boston · ★4.60 · 1 bedroom · 1 bath,205269848,Temple Place,,Downtown,42.35624,-71.06102,Entire home/apt,82,2,107,2023-11-27,1.82,20,0,17,STR-524468
32366109,Rental unit in Boston · 2 bedrooms · 3 beds · 2 baths,243028338,Kondy,,Mission Hill,42.33287,-71.09757,Entire home/apt,,91,0,,,1,0,0,
32402053,Home in Boston · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,814298,Thatch,,Roxbury,42.32624,-71.095,Private room,55,50,4,2023-10-12,0.20,74,55,2,
32546785,Home in Boston · 2 bedrooms · 2 beds · 1.5 baths,81492503,Mark,,West Roxbury,42.26619,-71.16496,Entire home/apt,1200,91,2,2019-05-09,0.04,3,89,0,
32592761,Rental unit in Boston · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,244969139,Keith,,Fenway,42.34918,-71.093,Entire home/apt,239,29,10,2023-10-17,0.18,1,271,3,
32593358,Rental unit in Boston · ★4.93 · 2 bedrooms · 2 beds · 1 bath,19610602,Emma,,Hyde Park,42.27082,-71.10787,Entire home/apt,223,29,75,2020-03-29,1.28,5,3,0,STR-400159
32605604,Rental unit in Boston · ★4.70 · Studio · 2 beds · 1 bath,245100483,Cecilia,,Roxbury,42.32648,-71.09513,Entire home/apt,,91,10,2019-08-17,0.17,1,0,0,
32632691,Rental unit in Massachusetts · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,160748778,Nacho,,Allston,42.3509,-71.12685,Private room,,91,32,2019-11-07,0.57,1,0,0,
32660989,Condo in Boston · 1 bedroom · 2 beds · 1 bath,245574213,Jeffrey,,Downtown,42.35822,-71.05025,Entire home/apt,217,91,0,,,2,0,0,
32686394,Home in Boston · ★3.86 · 1 bedroom · 1 bed · 1.5 baths,814298,Thatch,,Roxbury,42.32838,-71.09533,Private room,60,30,7,2023-09-17,0.28,74,180,5,
32687520,Rental unit in Boston · ★4.25 · Studio · 1 bed · 1 shared bath,244600805,Bay Village,,Bay Village,42.34932,-71.07004,Private room,49,1,53,2023-12-03,0.93,15,275,16,Exempt: This listing is a hotel or motel
32723746,Home in Boston · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,43118173,Alys,,Dorchester,42.30461,-71.06636,Private room,80,1,178,2023-12-08,3.13,1,359,65,STR-402900
32764882,Condo in Boston · ★4.36 · 3 bedrooms · 3 beds · 1 bath,2006852,Jay,,Beacon Hill,42.3607,-71.06916,Entire home/apt,227,1,178,2023-12-04,3.05,17,0,40,STR-458282
32826985,Bed and breakfast in Boston · ★4.88 · 1 bedroom · 1 bed · 1 private bath,92691757,Melissa,,Charlestown,42.37213,-71.06123,Private room,300,29,56,2023-10-14,1.00,8,180,22,STR-545898
32835031,Rental unit in Boston · ★4.61 · 1 bedroom · 1 shared bath,205269848,Temple Place,,Downtown,42.35419,-71.06124,Private room,94,29,103,2023-10-20,1.88,20,308,22,STR439290
