id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
811119555950978352,Home in Jersey City · ★5.0 · 3 bedrooms · 5 beds · 1 bath,55270006,Ali,,Ward B (councilmember Mira Prinz-Arey),40.72957,-74.07356,Entire home/apt,223,3,57,2023-12-16,6.15,1,267,57,STR23-135
812249619308543700,Rental unit in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,443343607,Kevin,,Ward C (councilmember Richard Boggiano),40.74043,-74.05259,Private room,53,28,5,2023-11-01,0.56,42,206,5,
812276292877419376,Rental unit in Jersey City · 1 bedroom · 1 bed · 1.5 shared baths,443343607,Kevin,,Ward C (councilmember Richard Boggiano),40.73993,-74.0536,Private room,50,28,1,2023-05-03,0.13,42,264,1,
813224101996537024,Rental unit in Jersey City · 1 bedroom · 2 beds · 1.5 shared baths,443343607,Kevin,,Ward C (councilmember Richard Boggiano),40.73857,-74.05375,Private room,53,28,1,2023-08-17,0.23,42,229,1,
813633302751873696,Rental unit in Jersey City · 2 bedrooms · 2 beds · 1 bath,203134791,Chaya,,Ward D (councilmember Michael Yun),40.7430744,-74.0451363,Entire home/apt,129,1,0,,,1,356,0,
813661539281261812,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 shared bath,443343607,Kevin,,Ward D (councilmember Michael Yun),40.74989,-74.04626,Private room,53,28,1,2023-10-19,0.46,42,259,1,
814001834242077841,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 private bath,176179402,David,,Ward B (councilmember Mira Prinz-Arey),40.72239142724175,-74.08365603536367,Private room,64,20,0,,,1,89,0,
814564734186224849,Home in Jersey City · 1 bedroom · 1 bed · 1 shared bath,15625009,Anders,,Ward D (councilmember Michael Yun),40.75168,-74.04825,Private room,45,30,2,2023-06-04,0.23,27,349,2,
815467345160054394,Rental unit in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,443343607,Kevin,,Ward C (councilmember Richard Boggiano),40.73898,-74.05305,Private room,79,28,3,2023-06-19,0.32,42,179,3,
815990224378485648,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 private bath,218761906,Sarah,,Ward F (councilmember Jermaine D. Robinson),40.71769,-74.07017,Private room,75,7,1,2023-07-02,0.17,5,365,1,
815995364568344399,Rental unit in Jersey City · 1 bedroom · 2 beds · 1 private bath,218761906,Sarah,,Ward F (councilmember Jermaine D. Robinson),40.71849,-74.07112,Private room,117,7,1,2023-10-08,0.39,5,365,1,
816521454512485249,Rental unit in Jersey City · ★5.0 · 2 bedrooms · 2 beds · 2 baths,11155847,Claire,,Ward D (councilmember Michael Yun),40.74647,-74.04598,Entire home/apt,180,2,4,2023-11-16,0.55,1,88,4,
816738471327421073,Rental unit in Jersey City · ★4.97 · 2 bedrooms · 2 beds · 1 bath,15244439,Maribel,,Ward E (councilmember James Solomon),40.72438,-74.04685,Entire home/apt,210,2,64,2023-12-20,6.25,2,0,64,
816920193034182530,Home in Jersey City · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,1410306,Eugene,,Ward D (councilmember Michael Yun),40.75099,-74.04864,Private room,40,29,4,2023-11-05,0.45,26,72,4,
820179248190803419,Rental unit in Jersey City · ★4.71 · 1 bedroom · 2 beds · 1 bath,99911152,Nur,,Ward B (councilmember Mira Prinz-Arey),40.72894,-74.07459,Entire home/apt,119,2,20,2023-12-13,2.16,3,0,20,
821599847954269165,Home in Jersey City · 2 bedrooms · 2 beds · 2 baths,6180324,Lydia,,Ward B (councilmember Mira Prinz-Arey),40.72926,-74.07269,Entire home/apt,212,7,1,2023-08-13,0.23,1,274,1,
822768211784792769,Home in Jersey City · ★4.57 · 1 bedroom · 2 beds · 1 shared bath,182363374,Jimmy,,Ward D (councilmember Michael Yun),40.74977,-74.04055,Private room,58,20,14,2023-11-05,1.48,15,351,14,
822775237198183866,Home in Jersey City · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,182363374,Jimmy,,Ward D (councilmember Michael Yun),40.75029,-74.03861,Private room,74,15,3,2023-08-06,0.31,15,355,3,
823954331885115577,Rental unit in Jersey City · 3 bedrooms · 4 beds · 1.5 baths,148995953,Carolyn,,Ward B (councilmember Mira Prinz-Arey),40.71186,-74.08783,Entire home/apt,165,28,2,2023-12-05,0.77,6,346,2,
824673973508448121,Rental unit in Jersey City · 1 bedroom · 2 beds · 1 bath,169686660,Michael,,Ward E (councilmember James Solomon),40.717304,-74.036269,Entire home/apt,,7,0,,,1,324,0,
824787270538341751,Rental unit in Jersey City · ★4.24 · 1 bedroom · 1 bed · 1 shared bath,298570031,Emil,,Ward A (councilmember Denise Ridley),40.694224,-74.09487,Private room,69,2,17,2023-12-18,1.73,2,356,17,
826222251129505614,Townhouse in Jersey City · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,89532467,Eric,,Ward E (councilmember James Solomon),40.72041,-74.03962,Private room,130,5,20,2023-12-18,2.82,1,109,20,
828256029275071085,Home in Jersey City · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,1410306,Eugene,,Ward D (councilmember Michael Yun),40.75094,-74.05006,Private room,40,29,3,2023-08-21,0.34,26,85,3,
829865033596956489,Rental unit in Jersey City · 2 bedrooms · 3 beds · 1 bath,191464699,Tori,,Ward E (councilmember James Solomon),40.72509293475359,-74.05024326602971,Entire home/apt,235,29,0,,,3,264,0,
832197850029491844,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 bath,84306639,Jessie,,Ward E (councilmember James Solomon),40.71390024689357,-74.03803635392987,Entire home/apt,199,1,0,,,1,260,0,
832629127239109858,Home in Jersey City · ★4.89 · 1 bedroom · 2 beds · 1 bath,300546067,Sanjana,,Ward C (councilmember Richard Boggiano),40.73696113260056,-74.05065581202507,Entire home/apt,169,2,28,2023-12-08,3.87,1,0,28,STR23-152
833165330461726888,Rental unit in Jersey City · 1 bedroom · 2 beds · 1 bath,156517189,Selina,,Ward C (councilmember Richard Boggiano),40.7246795,-74.06465349999999,Entire home/apt,125,15,0,,,1,272,0,
833685286990364536,Home in Jersey City · 1 bedroom · 1 bed · 1.5 shared baths,484691150,Fern,,Ward C (councilmember Richard Boggiano),40.73485,-74.06769,Private room,27,30,0,,,2,347,0,
836805447604949078,Home in Jersey City · ★5.0 · 1 bedroom · 2 beds · 1 bath,88787067,Sarah,,Ward E (councilmember James Solomon),40.71739,-74.04329,Entire home/apt,,7,3,2023-10-29,0.62,1,0,3,
837608847291071074,Home in Jersey City · ★4.83 · 3 bedrooms · 3 beds · 1 bath,502614040,Liz,,Ward F (councilmember Jermaine D. Robinson),40.70387,-74.07832,Entire home/apt,286,1,45,2023-12-09,4.82,1,0,45,
837864084387332779,Rental unit in Jersey City · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,503446175,JC Livin',,Ward B (councilmember Mira Prinz-Arey),40.71434,-74.08831,Private room,68,1,32,2023-12-06,3.38,10,74,32,
838048598411473761,Home in Jersey City · ★4.27 · 1 bedroom · 1 bed · 1 shared bath,182363374,Jimmy,,Ward D (councilmember Michael Yun),40.74959,-74.04014,Private room,48,90,11,2023-10-18,1.23,15,278,11,
838360350854153132,Rental unit in Jersey City · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,503446175,JC Livin',,Ward B (councilmember Mira Prinz-Arey),40.71504,-74.08905,Private room,69,1,34,2023-12-15,3.48,10,75,34,
838501556471574112,Rental unit in Jersey City · 2 bedrooms · 3 beds · 1 bath,319005137,Robert,,Ward C (councilmember Richard Boggiano),40.73235,-74.05897,Entire home/apt,184,3,0,,,41,50,0,
840047166102588298,Home in Jersey City · ★4.67 · 4 bedrooms · 4 beds · 3 baths,491198242,Mauricio Mateo,,Ward D (councilmember Michael Yun),40.7508573,-74.040145,Entire home/apt,800,1,15,2023-12-18,1.56,1,294,15,
840652387718224119,Home in Jersey City · ★4.87 · 3 bedrooms · 9 beds · 2.5 baths,120876932,Olivia,,Ward A (councilmember Denise Ridley),40.69365,-74.08688,Entire home/apt,343,3,31,2023-12-03,3.99,1,283,31,
841129649636021052,Rental unit in Jersey City · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,503446175,JC Livin',,Ward B (councilmember Mira Prinz-Arey),40.71649,-74.08753,Private room,68,1,30,2023-12-07,3.14,10,66,30,
841183806388032596,Rental unit in Jersey City · ★4.50 · 3 bedrooms · 3 beds · 1 bath,503446175,JC Livin',,Ward B (councilmember Mira Prinz-Arey),40.71691,-74.08743,Entire home/apt,164,1,14,2023-12-10,1.95,10,339,14,
841812071052811236,Home in Jersey City · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,459307723,James,,Ward A (councilmember Denise Ridley),40.69884,-74.0921,Entire home/apt,170,2,10,2023-06-11,1.13,1,170,10,
842012806039935594,Rental unit in Jersey City · Studio · 1 bed · 1 bath,346294763,Christina,,Ward B (councilmember Mira Prinz-Arey),40.72748,-74.07494,Entire home/apt,97,1,0,,,1,357,0,
842131969533506176,Home in Jersey City · 2 bedrooms · 2 beds · 1 bath,147137214,Orane,,Ward A (councilmember Denise Ridley),40.703657393969834,-74.09678630471927,Entire home/apt,126,30,1,2023-11-20,0.91,1,64,1,
843854363255955456,Rental unit in Jersey City · ★4.55 · 1 bedroom · 1 bed · 1.5 shared baths,307056262,Benjamin,,Ward C (councilmember Richard Boggiano),40.7408177,-74.0526635,Private room,107,2,22,2023-12-18,3.55,2,355,22,
844230959734931852,Condo in Jersey City · ★5.0 · 1 bedroom · 1 bed · 1 bath,20239406,Rob,,Ward C (councilmember Richard Boggiano),40.72473,-74.06305,Entire home/apt,178,1,12,2023-12-03,2.21,1,0,12,
844605080164350662,Rental unit in Jersey City · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,443343607,Kevin,,Ward D (councilmember Michael Yun),40.74512,-74.06156,Private room,38,28,3,2023-10-01,0.61,42,204,3,
846265968705497967,Rental unit in Jersey City · ★4.91 · 3 bedrooms · 7 beds · 1 bath,48632201,Simon,,Ward D (councilmember Michael Yun),40.75086,-74.03993,Entire home/apt,235,1,46,2023-12-14,5.50,9,204,46,
846441109525883528,Loft in Jersey City · ★4.70 · 3 bedrooms · 7 beds · 2 baths,269818817,Mark,,Ward D (councilmember Michael Yun),40.7497,-74.04717,Entire home/apt,417,4,27,2023-12-18,2.98,1,339,27,
847070529436163464,Rental unit in Jersey City · ★3.71 · 2 bedrooms · 3 beds · 1 bath,231468237,David And Natalia,,Ward B (councilmember Mira Prinz-Arey),40.74053,-74.07205,Entire home/apt,211,28,7,2023-11-06,0.95,9,112,7,
848931095658728996,Townhouse in Jersey City · 4 bedrooms · 5 beds · 2 baths,121680792,Evolve,,Ward C (councilmember Richard Boggiano),40.73311,-74.05924,Entire home/apt,158,30,0,,,5,295,0,
849522159033396990,Home in Jersey City · 1 bedroom · 1 bed · 2 shared baths,125202325,Grayson,,Ward C (councilmember Richard Boggiano),40.73436,-74.05913,Private room,35,30,1,2023-08-06,0.22,9,353,1,
849536823117507706,Rental unit in Jersey City · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,29106568,Caesar,,Ward F (councilmember Jermaine D. Robinson),40.71593,-74.07374,Private room,120,2,14,2023-12-06,1.55,3,355,14,
850152288662096638,Rental unit in Jersey City · ★4.36 · 2 bedrooms · 2 beds · 1.5 baths,231468237,David And Natalia,,Ward F (councilmember Jermaine D. Robinson),40.7182,-74.07419,Entire home/apt,185,28,10,2023-10-31,1.15,9,0,10,
850174482604508258,Rental unit in Jersey City · 2 bedrooms · 2 beds · 1 bath,231468237,David And Natalia,,Ward B (councilmember Mira Prinz-Arey),40.71656,-74.08977,Entire home/apt,122,28,2,2023-05-27,0.28,9,334,2,
850200137113449740,Rental unit in Jersey City · ★4.14 · 2 bedrooms · 2 beds · 1 bath,231468237,David And Natalia,,Ward C (councilmember Richard Boggiano),40.73191,-74.05554,Entire home/apt,226,28,14,2023-11-03,1.88,9,193,14,
850668699006341801,Rental unit in Jersey City · ★4.0 · 1 bedroom · 1 bed · 1 bath,209370558,Klever,,Ward D (councilmember Michael Yun),40.7542218,-74.04968550000001,Entire home/apt,165,1,7,2023-12-03,1.59,2,0,7,
850767836594318732,Rental unit in Jersey City · 1 bedroom · 2 beds · 1.5 shared baths,443343607,Kevin,,Ward F (councilmember Jermaine D. Robinson),40.71361,-74.07194,Private room,55,28,2,2023-10-07,0.25,42,263,2,
850834863331119715,Condo in Jersey City · ★4.50 · 1 bedroom · 3 beds · 1 bath,8713716,Juan & April,,Ward D (councilmember Michael Yun),40.75076,-74.04895,Entire home/apt,86,2,24,2023-12-05,2.71,6,293,24,
851151184291619791,Home in Jersey City · 1 bedroom · 1 bed · 2 shared baths,125202325,Grayson,,Ward C (councilmember Richard Boggiano),40.73457,-74.05851,Private room,39,30,1,2023-07-08,0.18,9,213,1,
851580886664308885,Home in Jersey City · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,31556107,Danielle,,Ward F (councilmember Jermaine D. Robinson),40.7086636,-74.0733157,Private room,63,5,17,2023-12-03,2.34,3,353,17,
852268588731183639,Rental unit in Jersey City · ★4.84 · 2 bedrooms · 3 beds · 1 bath,17590911,Sammy,,Ward C (councilmember Richard Boggiano),40.73678,-74.05189,Entire home/apt,204,1,30,2023-12-20,3.95,4,0,30,
853271968527686839,Condo in Jersey City · 1 bedroom · 1 bed · 1 shared bath,182363374,Jimmy,,Ward D (councilmember Michael Yun),40.74703,-74.04382,Private room,59,20,2,2023-07-22,0.25,15,359,2,
853637145895001515,Hotel in Jersey City · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,Ward E (councilmember James Solomon),40.72068,-74.03463,Private room,372,1,0,,,14,306,0,
853638152876393760,Hotel in Jersey City · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Ward E (councilmember James Solomon),40.72197,-74.03497,Private room,416,1,0,,,14,320,0,
853638732880042514,Hotel in Jersey City · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Ward E (councilmember James Solomon),40.72066,-74.0347,Private room,508,1,0,,,14,320,0,
853639185161545946,Hotel in Jersey City · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Ward E (councilmember James Solomon),40.72168,-74.0352,Private room,381,1,0,,,14,320,0,
853643364839804604,Hotel in Jersey City · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Ward E (councilmember James Solomon),40.72174,-74.0348,Private room,359,1,0,,,14,321,0,
853644015910009065,Hotel in Jersey City · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Ward E (councilmember James Solomon),40.72006,-74.03479,Private room,431,1,0,,,14,322,0,
853646181107758913,Hotel in Jersey City · ★4.50 · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Ward E (councilmember James Solomon),40.72135,-74.03358,Private room,354,1,4,2023-11-26,0.90,14,288,4,
857842216884544819,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 bath,8401624,Jadzia,,Ward F (councilmember Jermaine D. Robinson),40.71431,-74.07127,Entire home/apt,49,60,1,2023-10-22,0.48,2,94,1,
858038719093398972,Rental unit in Jersey City · ★4.84 · 1 bedroom · 2 beds · 1 bath,63297307,Anna,,Ward D (councilmember Michael Yun),40.74893,-74.05388,Entire home/apt,125,1,45,2023-12-06,5.11,2,74,45,
859349893333523715,Rental unit in Jersey City · 2 bedrooms · 2 beds · 1 bath,289562865,Gotay Group,,Ward E (councilmember James Solomon),40.71634299999999,-74.0428079,Entire home/apt,179,60,0,,,2,354,0,
859596146329114542,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 bath,68453006,Cheyenne,,Ward F (councilmember Jermaine D. Robinson),40.7173,-74.066,Entire home/apt,162,1,1,2023-04-06,0.11,1,358,1,
860385740415528662,Rental unit in Jersey City · 2 bedrooms · 3 beds · 1 bath,11606215,Sonni,,Ward E (councilmember James Solomon),40.71809,-74.04451,Entire home/apt,60,29,1,2023-08-25,0.25,5,63,1,
860710014093910320,Rental unit in Jersey City · Studio · 1 bed · Shared half-bath,181479303,Zheng,,Ward E (councilmember James Solomon),40.72888,-74.04658,Private room,285,1,0,,,1,364,0,
860741281262129207,Rental unit in Jersey City · 2 bedrooms · 2 beds · 1 bath,176115044,Glen,,Ward E (councilmember James Solomon),40.72382,-74.04442,Entire home/apt,104,30,2,2023-09-28,0.37,1,225,2,
862429636866012262,Rental unit in Jersey City · ★5.0 · 1 bedroom · 1 bed · 1 bath,31288992,Lisbeth,,Ward C (councilmember Richard Boggiano),40.728823,-74.05597949999999,Entire home/apt,168,28,8,2023-12-08,1.21,3,219,8,
862986752846054179,Condo in Jersey City · ★4.77 · 2 bedrooms · 2 beds · 1 bath,49886054,Mani,,Ward B (councilmember Mira Prinz-Arey),40.71667,-74.0794,Entire home/apt,108,2,31,2023-12-15,4.04,1,275,31,
863060847882386885,Rental unit in Jersey City · ★4.21 · 1 bedroom · 1 bed · 1 bath,503446175,JC Livin',,Ward B (councilmember Mira Prinz-Arey),40.71681,-74.08919,Entire home/apt,142,1,24,2023-11-26,2.93,10,80,24,
863073263034117858,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 bath,252866861,UrbanDomus,,Ward E (councilmember James Solomon),40.72909,-74.03942,Entire home/apt,253,30,0,,,6,355,0,
863102327636526787,Rental unit in Jersey City · ★2.67 · 1 bedroom · 1 bed · 1 bath,4920221,UBliss,,Ward C (councilmember Richard Boggiano),40.7343,-74.06221,Entire home/apt,245,3,3,2023-11-27,0.40,5,361,3,
863670781942250789,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 shared bath,108079525,Daniel,,Ward D (councilmember Michael Yun),40.7458027,-74.0491325,Private room,45,25,0,,,1,364,0,
863769540048731742,Home in Jersey City · ★4.55 · 1 bedroom · 2 beds · 1 shared bath,387800847,Manifesting,,Ward A (councilmember Denise Ridley),40.69403,-74.09424,Private room,118,1,31,2023-12-18,3.60,2,360,31,
864558881077199946,Rental unit in Jersey City · 1 bedroom · 1 bed · 3 shared baths,274604030,Mario,,Ward D (councilmember Michael Yun),40.74676,-74.05749,Private room,40,30,1,2023-11-15,0.77,10,188,1,
868834888989270894,Rental unit in Jersey City · 1 bedroom · 2 beds · 1 shared bath,443343607,Kevin,,Ward D (councilmember Michael Yun),40.74505,-74.06087,Private room,48,28,1,2023-06-26,0.17,42,219,1,
869578713645096325,Rental unit in Jersey City · ★4.57 · 1 bedroom · 1 bed · 1 bath,493744669,Brenda,,Ward B (councilmember Mira Prinz-Arey),40.72058,-74.07426,Entire home/apt,105,14,7,2023-12-18,1.01,1,351,7,
869717481957717407,Rental unit in Jersey City · Studio · 1 bed · 1 bath,309264281,Victoria,,Ward C (councilmember Richard Boggiano),40.73463,-74.05942,Entire home/apt,80,7,0,,,1,265,0,
870081747385478681,Rental unit in Jersey City · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,29106568,Caesar,,Ward F (councilmember Jermaine D. Robinson),40.71562,-74.07235,Private room,125,2,14,2023-11-27,1.83,3,353,14,
870419083575322300,Condo in Jersey City · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,531474,Gabrielle,,Ward D (councilmember Michael Yun),40.7468945,-74.05435849999999,Entire home/apt,,3,7,2023-12-14,1.06,1,0,7,
870816106900120990,Rental unit in Jersey City · ★4.47 · 1 bedroom · 2 beds · 1 bath,387800847,Manifesting,,Ward A (councilmember Denise Ridley),40.69288,-74.09291,Entire home/apt,248,1,19,2023-12-05,2.56,2,362,19,
871139688468384220,Townhouse in Jersey City · 1 bedroom · 1 bed · 1 private bath,507856462,Side,,Ward B (councilmember Mira Prinz-Arey),40.7331342136364,-74.07216694797233,Private room,,28,0,,,2,334,0,
871966807394035864,Rental unit in Jersey City · ★5.0 · 2 bedrooms · 2 beds · 1 bath,510391967,Alfredo,,Ward F (councilmember Jermaine D. Robinson),40.71608,-74.06825,Entire home/apt,,3,5,2023-06-25,0.68,2,0,5,
872426754282963281,Rental unit in Jersey City · 1 bedroom · 1 bed · 3.5 shared baths,274604030,Mario,,Ward D (councilmember Michael Yun),40.74685,-74.05096,Private room,36,29,1,2023-06-03,0.15,10,134,1,
872571275266423581,Rental unit in Jersey City · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,55957447,Ayan,,Ward A (councilmember Denise Ridley),40.6898481,-74.091224,Private room,96,1,28,2023-12-17,3.82,7,163,28,
872593658626666091,Rental unit in Jersey City · 2 bedrooms · 1 bed · 2 baths,170240933,Michael,,Ward E (councilmember James Solomon),40.73005,-74.03074,Entire home/apt,294,1,2,2023-05-10,0.25,1,75,2,
872913737248530682,Rental unit in Jersey City · ★4.91 · 1 bedroom · 1 bed · 1 bath,355899498,Kevin,,Ward E (councilmember James Solomon),40.72541,-74.03736,Entire home/apt,216,2,22,2023-12-14,2.72,1,79,22,
873909171101370662,Rental unit in Jersey City · ★4.74 · 1 bedroom · 2 beds · 1 bath,176614100,Patrick,,Ward B (councilmember Mira Prinz-Arey),40.72267,-74.0749,Entire home/apt,206,2,23,2023-12-06,2.91,1,170,23,
874250011538253217,Home in Jersey City · 4 bedrooms · 5 beds · 2 baths,17590911,Sammy,,Ward C (councilmember Richard Boggiano),40.73504,-74.05198,Entire home/apt,650,2,2,2023-08-21,0.39,4,340,2,
874273829773635937,Home in Jersey City · ★4.13 · 1 bedroom · 1 bed · 1 shared bath,182363374,Jimmy,,Ward D (councilmember Michael Yun),40.74886,-74.03885,Private room,60,7,8,2023-12-15,1.05,15,335,8,
875828280914638642,Townhouse in Jersey City · ★4.91 · 2 bedrooms · 3 beds · 1 bath,38493717,Monica,,Ward E (councilmember James Solomon),40.72551,-74.04611,Entire home/apt,243,1,33,2023-12-20,5.44,1,64,33,
878833393367135776,Rental unit in Jersey City · ★4.0 · 1 bedroom · 1 bed · 1 bath,4920221,UBliss,,Ward C (councilmember Richard Boggiano),40.73586,-74.06345,Entire home/apt,245,2,4,2023-11-21,0.64,5,361,4,
879238567861913402,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 bath,107484794,Aaron,,Ward F (councilmember Jermaine D. Robinson),40.72478,-74.0687,Entire home/apt,260,1,0,,,1,280,0,
879371666957847183,Rental unit in Jersey City · ★4.60 · 1 bedroom · 2 beds · 1 bath,443343607,Kevin,,Ward D (councilmember Michael Yun),40.74982,-74.04452,Entire home/apt,103,3,25,2023-11-02,3.62,42,347,25,
879879613967828942,Rental unit in Jersey City · ★4.93 · 2 bedrooms · 2 beds · 1 bath,5259288,David,,Ward E (councilmember James Solomon),40.71859192053121,-74.04466667724607,Entire home/apt,296,2,14,2023-12-12,2.01,1,93,14,
880280377154643496,Guest suite in Jersey City · 1 bedroom · 3 beds · 1 bath,4526136,Maria,,Ward F (councilmember Jermaine D. Robinson),40.71094,-74.07477,Entire home/apt,128,2,0,,,1,148,0,
881438336717502389,Condo in Jersey City · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,258098634,Natividad,,Ward B (councilmember Mira Prinz-Arey),40.72721,-74.07509,Private room,53,2,10,2023-12-09,2.17,1,169,10,
882643269382129193,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 bath,511557401,Jill,,Ward B (councilmember Mira Prinz-Arey),40.71336,-74.09283,Entire home/apt,235,30,0,,,2,358,0,
882759471033007984,Rental unit in Jersey City · 1 bedroom · 2 beds · 1 shared bath,18870338,Maryf,,Ward C (councilmember Richard Boggiano),40.74078,-74.04822,Private room,,30,0,,,1,364,0,
883666652431839468,Rental unit in Jersey City · ★4.89 · 3 bedrooms · 3 beds · 2 baths,50902711,Kerolos,,Ward C (councilmember Richard Boggiano),40.72469,-74.06534,Entire home/apt,275,3,18,2023-12-05,2.42,1,345,18,
884102265127411730,Rental unit in Jersey City · 2 bedrooms · 2 beds · 2 baths,511557401,Jill,,Ward B (councilmember Mira Prinz-Arey),40.71359,-74.09317,Entire home/apt,171,90,0,,,2,358,0,
884842504307499793,Condo in Jersey City · ★4.93 · 3 bedrooms · 3 beds · 3 baths,370505831,Divyanshi,,Ward C (councilmember Richard Boggiano),40.73136,-74.07013,Entire home/apt,406,2,28,2023-12-21,3.89,1,315,28,
886731884458493550,Rental unit in Jersey City · ★4.67 · 1 bedroom · 1 bed · 1 bath,69065057,Michael,,Ward F (councilmember Jermaine D. Robinson),40.71366281250283,-74.07828859984875,Private room,36,5,9,2023-12-03,1.75,2,265,9,
886884305336621372,Rental unit in Jersey City · ★4.70 · 2 bedrooms · 4 beds · 2 baths,31240439,Brendan,,Ward F (councilmember Jermaine D. Robinson),40.71428,-74.06984,Entire home/apt,130,2,30,2023-12-17,4.05,3,80,30,
886917414549135513,Home in Jersey City · ★4.97 · 3 bedrooms · 3 beds · 2 baths,299029235,Mia And Marc,,Ward D (councilmember Michael Yun),40.74858,-74.04879,Entire home/apt,425,1,37,2023-12-16,5.78,9,311,37,
886971296818511089,Home in Jersey City · ★4.97 · 3 bedrooms · 3 beds · 2 baths,299029235,Mia And Marc,,Ward D (councilmember Michael Yun),40.74921,-74.04647,Entire home/apt,457,1,34,2023-12-17,5.28,9,0,34,
888334694242631736,Rental unit in Jersey City · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,55957447,Ayan,,Ward A (councilmember Denise Ridley),40.69078,-74.09033,Private room,85,1,30,2023-12-12,4.07,7,161,30,
888383313893438236,Rental unit in Jersey City · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,55957447,Ayan,,Ward A (councilmember Denise Ridley),40.68921,-74.09051,Private room,80,1,29,2023-12-22,3.90,7,0,29,
888419658460283067,Rental unit in Jersey City · ★4.94 · 1 bedroom · 1 bed · 1 private bath,55957447,Ayan,,Ward A (councilmember Denise Ridley),40.6892,-74.092,Private room,83,1,31,2023-12-20,4.43,7,161,31,
889457385910859341,Rental unit in Jersey City · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,55957447,Ayan,,Ward A (councilmember Denise Ridley),40.69092,-74.09183,Private room,78,1,38,2023-12-22,5.14,7,0,38,
889801338660509393,Rental unit in Jersey City · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,55957447,Ayan,,Ward A (councilmember Denise Ridley),40.68907,-74.09044,Private room,81,1,25,2023-12-04,3.49,7,160,25,
890457731664196965,Rental unit in Jersey City · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,55957447,Ayan,,Ward A (councilmember Denise Ridley),40.69032,-74.09186,Private room,90,1,39,2023-12-12,5.39,7,160,39,
890732045740600200,Home in Jersey City · ★4.80 · 1 bedroom · 1 bed · 1 bath,178535875,Elizabeth,,Ward C (councilmember Richard Boggiano),40.73099,-74.05844,Private room,100,1,15,2023-11-10,2.18,20,333,15,
892787008720223166,Home in Jersey City · ★4.86 · 3 bedrooms · 3 beds · 2.5 baths,87962429,Dev And Jackie,,Ward F (councilmember Jermaine D. Robinson),40.70977,-74.06049,Entire home/apt,441,2,28,2023-12-11,4.31,3,0,28,
892970620991620794,Rental unit in Jersey City · 1 bedroom · 1 bed · 1 bath,63978311,Salematou,,Ward F (councilmember Jermaine D. Robinson),40.7246393,-74.0682676,Entire home/apt,95,1,1,2023-08-08,0.22,1,1,1,
893078687693211056,Home in Jersey City · 3 bedrooms · 4 beds · 1.5 baths,121680792,Evolve,,Ward A (councilmember Denise Ridley),40.70001,-74.09776,Entire home/apt,121,28,1,2023-06-25,0.17,5,355,1,
893638299015246838,Home in Jersey City · ★4.92 · 4 bedrooms · 4 beds · 5 baths,515266242,Benjamin,,Ward A (councilmember Denise Ridley),40.70567,-74.09084,Entire home/apt,557,1,25,2023-12-17,3.99,1,164,25,
