id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22294050,Home in Saint Paul · 3 bedrooms · 3 beds · 1 bath,162943821,Nichelle,,Ramsey,44.92745,-93.08789,Entire home/apt,1086,2,0,,,1,90,0,
22303423,Guest suite in Minneapolis · ★4.96 · 1 bedroom · 1 bed · 1 bath,70686065,Andrea,,Hennepin,44.96046,-93.28441,Entire home/apt,62,2,88,2023-12-16,1.54,3,0,27,Exempt
22307712,Condo in Saint Paul · ★4.67 · 2 bedrooms · 2 beds · 1 bath,2582717,Naja Sonny Angela,,Ramsey,44.94473,-93.1312,Entire home/apt,120,3,45,2023-11-21,0.65,1,170,15,
22325912,Rental unit in Minneapolis · ★4.91 · 1 bedroom · 2 beds · 1 bath,163218842,Julie,,Hennepin,44.98879,-93.24495,Entire home/apt,65,2,206,2023-12-12,2.84,1,0,37,STR-396778
22327769,Home in Minneapolis · 4 bedrooms · 4 beds · 3 baths,75927098,Irene,,Hennepin,45.08846,-93.30685,Entire home/apt,350,3,0,,,1,0,0,
22336530,Home in Minneapolis · Studio · 2 beds · 1 private bath,101532875,Keith,,Hennepin,44.9452,-93.29819,Private room,600,30,0,,,1,0,0,
22340771,Home in Minneapolis · ★4.96 · 4 bedrooms · 5 beds · 1.5 baths,5526608,Laura,,Hennepin,44.94996,-93.34286,Entire home/apt,334,4,28,2023-09-15,0.39,2,211,8,
22341944,Home in Minneapolis · ★4.75 · 2 bedrooms · 1 bed · 2 baths,103913515,Polina,,Hennepin,45.01892,-93.31404,Entire home/apt,52,30,24,2022-01-18,0.34,1,30,0,
22342206,Home in Minneapolis · 3 bedrooms · 3 beds · 2 baths,163355984,Annette,,Anoka,45.19443,-93.36058,Entire home/apt,2000,3,0,,,1,0,0,
22342751,Home in Lindstrom · ★5.0 · 5 bedrooms · 10 beds · 3.5 baths,163360777,Mark,,Chisago,45.38074,-92.83288,Entire home/apt,331,2,17,2023-11-26,0.31,1,290,2,
22350663,Home in Minneapolis · ★5.0 · 4 bedrooms · 5 beds · 3 baths,79362508,Shelly,,Hennepin,44.92489,-93.26475,Entire home/apt,,2,15,2021-11-01,0.28,1,0,0,LIC-364049
22354427,Townhouse in Roseville · 2 bedrooms · 3 beds · 1.5 baths,150495667,Paul,,Ramsey,45.01053,-93.12401,Entire home/apt,600,3,0,,,1,0,0,
22377190,Home in Minneapolis · 4 bedrooms · 5 beds · 2.5 baths,84533377,Ward,,Hennepin,44.8843,-93.38865,Entire home/apt,5500,5,0,,,3,0,0,
22378536,Home in Minneapolis · 3 bedrooms · 3 beds · 2 baths,101150630,Kelly,,Hennepin,44.93649,-93.21237,Entire home/apt,950,30,0,,,3,0,0,
22410792,Home in Minneapolis · ★4.94 · 1 bedroom · 2 beds · 1 bath,88811637,Chris,,Hennepin,44.95634949117394,-93.28819127199507,Entire home/apt,,30,17,2023-10-26,0.27,1,0,3,
22418574,Home in Minneapolis · 2 bedrooms · 2 beds · 1 private bath,164143058,Sherry,,Hennepin,45.0722,-93.31773,Private room,500,1,0,,,1,0,0,
22419639,Home in Minneapolis · ★4.94 · 2 bedrooms · 2 beds · 2 baths,100967699,Sara,,Hennepin,44.95053,-93.36521,Entire home/apt,150,2,52,2023-11-20,0.73,1,266,7,
22435209,Home in Saint Paul · 3 bedrooms · 4 beds · 1 bath,77585082,Mackenzie,,Ramsey,44.95002,-93.03935,Entire home/apt,975,3,0,,,1,0,0,
22435609,Condo in Minneapolis · 1 bedroom · 1 bed · 1 bath,74396481,Kevin,,Hennepin,44.93412,-93.33805,Entire home/apt,1000,1,0,,,1,0,0,
22441523,Home in Minneapolis · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,27979328,Thomas,,Hennepin,45.00385,-93.43189,Private room,85,2,7,2021-06-13,0.10,3,167,0,
22448597,Rental unit in Minneapolis · ★4.95 · 1 bedroom · 3 beds · 1 bath,26853071,Thomas,,Hennepin,44.96293,-93.27537,Entire home/apt,57,2,422,2023-12-08,5.88,3,147,73,STR-396756
22452845,Home in Minneapolis · ★4.70 · 3 bedrooms · 4 beds · 2 baths,164527353,Carrol,,Hennepin,44.92352,-93.45842,Entire home/apt,200,3,37,2021-12-28,0.56,1,271,0,
22463548,Home in Saint Paul · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,52889099,Katherine,,Ramsey,44.96187,-93.17159,Private room,95,1,3,2019-09-22,0.05,4,180,0,
22466413,Home in Saint Paul · 5 bedrooms · 8 beds · 3 baths,119024094,Tim,,Ramsey,44.92965,-93.15572,Entire home/apt,1200,3,0,,,1,0,0,
22468117,Guest suite in Minneapolis · 1 bedroom · 1 bed · 1 private bath,164693401,Maggie,,Hennepin,45.01308,-93.38675,Private room,150,2,0,,,1,0,0,
22471543,Bungalow in Minneapolis · ★4.96 · 3 bedrooms · 3 beds · 2 baths,122560033,James,,Hennepin,45.00938,-93.27145,Entire home/apt,126,4,185,2023-11-25,2.57,1,129,31,LIC-119758
22471828,Rental unit in Brooklyn Park · 1 bedroom · 1 bed · 1 bath,161452942,Albert,,Hennepin,45.08798,-93.35468,Entire home/apt,600,3,0,,,1,0,0,
22480041,Place to stay in Minneapolis · 2 bedrooms · 2 beds · 1 bath,164826477,Dan,,Hennepin,44.94675,-93.26123,Entire home/apt,805,30,0,,,1,0,0,
22485860,Home in Prior Lake · 6 bedrooms · 4 beds · 3 baths,164889964,Kristopher,,Scott,44.72305,-93.40143,Entire home/apt,1490,4,0,,,1,89,0,
22486381,Home in Minneapolis · ★4.98 · 4 bedrooms · 6 beds · 1.5 baths,1812145,Bethany,,Hennepin,44.94507,-93.29267,Entire home/apt,427,3,114,2023-11-26,1.59,3,0,30,STR-364352
22491630,Rental unit in Minneapolis · ★4.85 · 2 bedrooms · 3 beds · 1 bath,164961486,David,,Hennepin,44.92731,-93.31743,Entire home/apt,96,1,205,2023-12-17,2.84,2,0,36,STR-396418
22491801,Home in Minneapolis · ★4.94 · 3 bedrooms · 3 beds · 2 baths,85094925,Shawn,,Hennepin,44.90533,-93.32747,Entire home/apt,305,2,80,2023-12-17,1.12,1,53,19,STR-364677
22494868,Home in Afton · 4 bedrooms · 4 beds · 3 baths,164998967,Carolyn,,Washington,44.88395,-92.79113,Entire home/apt,3000,4,0,,,1,0,0,
22494988,Guest suite in Andover · ★4.90 · 1 bedroom · 2 beds · 1 private bath,165000899,Janell,,Anoka,45.21971,-93.3021,Private room,53,1,70,2023-12-03,1.00,1,353,29,
22503359,Home in Minneapolis · ★5.0 · 4 bedrooms · 4 beds · 3 baths,165105623,Mindy,,Hennepin,45.00231,-93.37586,Entire home/apt,,2,9,2021-08-29,0.29,1,0,0,
22504287,Home in Burnsville · 3 bedrooms · 3 beds · 1 private bath,165473,Rebecca,,Dakota,44.72833,-93.2963,Private room,300,4,0,,,1,0,0,
22504890,Rental unit in Minneapolis · ★4.99 · 2 bedrooms · 2 beds · 1 bath,71639241,Nadine,,Hennepin,44.97251892089844,-93.31346893310547,Entire home/apt,88,2,170,2023-12-04,2.34,1,49,15,STR-155741
22506523,Home in Minneapolis · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,165146115,Lisa,,Hennepin,44.97288,-93.31392,Private room,90,2,45,2023-12-06,0.63,1,329,9,Exempt
22507149,Home in Roseville · 3 bedrooms · 3 beds · 3 baths,165155873,Sara,,Ramsey,45.00963,-93.18219,Entire home/apt,3200,3,0,,,1,0,0,
22511896,Home in Minneapolis · 4 bedrooms · 4 beds · 2.5 baths,165219859,Billy,,Hennepin,44.92446,-93.34457,Entire home/apt,1000,3,0,,,1,0,0,
22514181,Home in Lakeville · ★4.96 · 4 bedrooms · 4 beds · 3.5 baths,46089488,Gary,,Dakota,44.6642,-93.26311,Entire home/apt,600,4,26,2023-08-20,0.45,1,349,4,
22515041,Rental unit in Minneapolis · ★4.93 · 2 bedrooms · 2 beds · 1 bath,126618941,Craig,,Hennepin,44.96511,-93.2948,Entire home/apt,169,7,28,2022-03-31,0.42,1,363,0,Exempt
22515391,Home in Saint Paul · ★5.0 · 3 bedrooms · 4 beds · 1 bath,165269292,James,,Ramsey,44.94242,-93.12373,Entire home/apt,103,3,235,2023-11-26,3.27,1,24,34,
22516387,Guest suite in Saint Paul · ★4.90 · 1 bedroom · 1 bed · 1 bath,144366502,Lisa,,Ramsey,44.90849,-93.18974,Entire home/apt,110,1,361,2023-12-16,5.03,4,0,74,
22516968,Home in Osseo · 1 bedroom · 1 bed · 1 bath,156114747,Brenda,,Hennepin,45.09599,-93.48858,Entire home/apt,650,3,0,,,1,0,0,
22517058,Home in Fridley · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,51624774,Rena,,Anoka,45.08159,-93.27585,Private room,56,1,116,2023-11-04,1.63,1,175,8,
22519438,Home in Saint Paul · 4 bedrooms · 2 beds · 1.5 shared baths,36590674,Shelly,,Ramsey,44.9757,-93.07728,Private room,175,1,2,2019-02-02,0.03,2,179,0,
22527270,Home in Minnetonka · ★4.86 · 2 bedrooms · 2 beds · 2 baths,59837464,Ken,,Hennepin,44.89809,-93.50515,Entire home/apt,150,5,44,2022-11-25,0.83,1,162,0,
22530201,Home in Minneapolis · ★4.83 · 1 bedroom · 1 bed · 1 private bath,64917592,Shad,,Hennepin,44.94494,-93.27032,Private room,,30,6,2020-08-31,0.08,2,0,0,
22531664,Home in Lakeland · ★5.0 · 3 bedrooms · 7 beds · 4 baths,97406566,Debra,,Washington,44.9446,-92.76408,Entire home/apt,500,3,42,2023-08-21,0.63,1,352,5,
22532069,Home in Howard Lake · 3 bedrooms · 3 beds · 1.5 baths,162933041,Susan,,Wright,45.1381,-94.0861,Entire home/apt,1000,3,0,,,1,0,0,
22532216,Condo in Onamia · 2 bedrooms · 3 beds · 2 baths,149572995,LeeAnn,,Mille Lacs,46.1314,-93.58952,Entire home/apt,120,3,0,,,1,9,0,
22533885,Home in Minneapolis · ★4.91 · 2 bedrooms · 3 beds · 1 private bath,56481529,David,,Hennepin,44.95192,-93.27432,Private room,134,1,22,2023-11-11,0.33,3,0,4,Exempt
22535151,Home in Minneapolis · 3 bedrooms · 3 beds · 2 baths,145429183,Stephen,,Hennepin,45.07092,-93.3944,Entire home/apt,500,3,0,,,1,0,0,
22535424,Home in Lakeville · 4 bedrooms · 4 beds · 3.5 baths,165516902,Tom,,Dakota,44.70264,-93.16312,Entire home/apt,2500,2,0,,,1,0,0,
22535538,Bungalow in Saint Paul · ★4.87 · 1 bedroom · 1 bed · 1 private bath,37366147,Laura,,Ramsey,44.96699,-93.1823,Private room,35,1,174,2023-12-18,2.42,1,68,91,201800000397
22545647,Home in Saint Paul · ★4.41 · 2 bedrooms · 2 beds · 1.5 baths,55170373,Greg,,Ramsey,44.97119,-93.11113,Entire home/apt,101,1,349,2023-11-27,5.02,6,70,75,20180002602
22547931,Home in Minneapolis · 1 bedroom · 1 bed · 1 private bath,159148265,Sam,,Hennepin,44.89205,-93.27069,Private room,200,30,0,,,1,0,0,
22550600,Home in Hudson · ★4.92 · 2 bedrooms · 3 beds · 1.5 baths,113845946,Katie,,St. Croix,44.97818,-92.74564,Entire home/apt,305,1,79,2023-12-03,1.11,1,357,27,
22553441,Guesthouse in Minnetonka · ★5.0 · 1 bedroom · 1 bed · 1 bath,128456593,Dan,,Hennepin,44.93892,-93.48375,Entire home/apt,110,2,245,2023-12-19,3.46,1,0,47,
22570053,Home in Eden Prairie · ★5.0 · 5 bedrooms · 7 beds · 3 baths,165887056,Angelo And Alexandra,,Hennepin,44.88748,-93.47248,Entire home/apt,893,1,27,2023-12-02,0.49,2,267,15,
22585377,Home in Minneapolis · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,140786677,Elisa,,Hennepin,45.06028,-93.36858,Private room,,2,3,2019-07-07,0.05,1,0,0,
22597392,Home in Plymouth · 4 bedrooms · 6 beds · 2.5 baths,166208950,Micheal,,Hennepin,45.04098,-93.47112,Entire home/apt,1000,2,0,,,1,0,0,
22603124,Home in Roseville · ★5.0 · 4 bedrooms · 5 beds · 2 baths,120296520,Sarah,,Ramsey,45.00243,-93.12718,Entire home/apt,390,10,8,2023-09-06,0.11,1,8,2,
22609521,Cottage in Minneapolis · ★4.60 · 2 bedrooms · 3 beds · 1.5 baths,152354867,Craig,,Hennepin,44.97136,-93.30715,Entire home/apt,141,2,113,2023-11-26,1.62,2,340,18,LIC-366278
22611109,Guest suite in Hopkins · ★4.97 · 3 bedrooms · 3 beds · 1 bath,6991436,Rick,,Hennepin,44.93242,-93.38903,Entire home/apt,110,3,135,2023-12-16,2.00,1,76,21,
22613894,Rental unit in Champlin · ★4.86 · Studio · 2 beds · 1 private bath,166430631,David,,Hennepin,45.18992,-93.39802,Private room,70,2,102,2023-07-22,1.42,1,363,6,
22617651,Townhouse in Minneapolis · 3 bedrooms · 3 beds · 1 bath,93052132,Joshua,,Hennepin,45.03451,-93.30386,Entire home/apt,1750,30,0,,,1,0,0,
22628660,Townhouse in Minneapolis · ★4.77 · 4 bedrooms · 4 beds · 3 baths,126547914,Tam,,Hennepin,44.99476,-93.26386,Entire home/apt,267,2,65,2023-11-25,1.91,1,314,18,Str-132515
22629686,Guesthouse in Minneapolis · ★5.0 · 2 bedrooms · 2 beds · 1 bath,114967082,Dawn,,Hennepin,44.94493,-93.30458,Entire home/apt,260,2,211,2023-11-04,3.08,1,0,36,Exempt
22632701,Guest suite in Minneapolis · ★4.95 · 1 bedroom · 3 beds · 1 bath,91995229,Kim,,Hennepin,44.89107,-93.26465,Entire home/apt,215,30,21,2021-10-10,0.29,1,90,0,
22633218,Rental unit in Eagan · 1 bedroom · 1 bed · 1 bath,33046829,Maggie,,Dakota,44.8058,-93.14386,Entire home/apt,350,2,0,,,1,0,0,
22637318,Home in Minneapolis · 5 bedrooms · 5 beds · 2 baths,145190690,Leeraya,,Hennepin,45.09761,-93.3103,Entire home/apt,2000,1,0,,,1,0,0,
22638299,Home in Farmington · 4 bedrooms · 4 beds · 2 baths,166691535,Gary,,Dakota,44.6323,-93.13159,Entire home/apt,1000,1,0,,,1,0,0,
22640468,Home in Saint Paul · 3 bedrooms · 4 beds · 2.5 baths,150586408,Anthony,,Ramsey,44.91208,-93.16705,Entire home/apt,893,7,0,,,3,269,0,
22648167,Guest suite in Minneapolis · ★4.96 · 1 bedroom · 2 beds · 1 bath,12485884,Jack And Meg,,Hennepin,44.87853,-93.27816,Entire home/apt,92,1,408,2023-11-27,5.71,1,0,69,
22648434,Home in Spring Park · ★4.99 · 1 bedroom · 4 beds · 1 bath,166788170,Anton,,Hennepin,44.9359,-93.62345,Entire home/apt,100,30,122,2023-10-29,2.02,1,263,16,
22651088,Condo in Minneapolis · ★4.81 · 1 bedroom · 1 bed · 1 bath,151531599,Karen,,Hennepin,44.9434,-93.25924,Entire home/apt,81,30,127,2023-07-28,1.78,1,361,2,
22651343,Home in Eden Prairie · 3 bedrooms · 3 beds · 2.5 baths,166787230,Brian,,Hennepin,44.8215,-93.42599,Entire home/apt,1300,3,0,,,1,0,0,
22652985,Home in Burnsville · 2 bedrooms · 2 beds · 2 baths,155126165,Mitchell,,Dakota,44.75397,-93.2575,Entire home/apt,1500,2,0,,,1,0,0,
22655014,Home in Elk River · ★4.96 · 1 bedroom · 3 beds · 1 private bath,133808911,Don,,Sherburne,45.32076,-93.55573,Private room,64,2,217,2023-11-27,3.22,1,364,28,
22656513,Home in Minneapolis · 3 bedrooms · 4 beds · 1.5 shared baths,166882236,Laurie,,Hennepin,45.02415,-93.4054,Private room,400,2,0,,,1,0,0,
22657917,Home in Apple Valley · ★5.0 · 1 bedroom · 1 bed · 2.5 shared baths,56363753,JuliAnne,,Dakota,44.75179,-93.17763,Private room,85,30,18,2022-10-10,0.25,4,365,0,
22658874,Home in Apple Valley · ★4.92 · 1 bedroom · 1 bed · 2.5 shared baths,56363753,JuliAnne,,Dakota,44.75056,-93.17765,Private room,92,30,24,2023-08-06,0.36,4,365,1,
22658984,Guest suite in Minneapolis · ★4.99 · 1 bedroom · 2 beds · 1 bath,34595394,Sharlene,,Hennepin,44.83373,-93.27862,Entire home/apt,80,4,101,2023-12-04,1.42,1,314,26,
22659412,Home in Apple Valley · ★4.99 · 1 bedroom · 1 bed · 2.5 baths,56363753,JuliAnne,,Dakota,44.75032,-93.17878,Private room,89,30,74,2023-11-24,1.03,4,356,4,
22665829,Home in Saint Paul · 5 bedrooms · 4 beds · 2 baths,165875966,Nick,,Ramsey,44.98411,-93.16641,Entire home/apt,450,4,0,,,1,0,0,
22669967,Guesthouse in Long Lake · ★4.87 · 1 bedroom · 2 beds · 1 bath,34211848,George,,Hennepin,44.96818,-93.5927,Entire home/apt,90,2,114,2023-11-12,1.59,1,0,31,
22670281,Place to stay in Minneapolis · ★4.96 · 6 bedrooms · 6 beds · 3 baths,878030,Martha,,Hennepin,44.966797,-93.295204,Entire home/apt,442,1,98,2023-10-30,1.39,3,0,16,str-358821
22672492,Home in Hastings · 2 bedrooms · 2 beds · 2.5 baths,166850181,Donald,,Dakota,44.73093,-92.87809,Entire home/apt,1250,3,0,,,1,0,0,
22673762,Home in Minneapolis · ★3.67 · 5 bedrooms · 18 beds · 2.5 baths,68841467,Christy,,Hennepin,44.97625,-93.35992,Entire home/apt,899,3,3,2022-08-21,0.05,1,336,0,
22675483,Rental unit in Minneapolis · ★4.78 · 1 bedroom · 2 beds · 1 bath,53874129,Angie,,Hennepin,44.95266,-93.29285,Entire home/apt,87,1,221,2023-12-18,3.11,1,174,40,STR-397034
22685419,Place to stay in Saint Louis Park · 3 bedrooms · 3 beds · 2 baths,165508757,Alex,,Hennepin,44.93428,-93.33995,Entire home/apt,1100,3,0,,,1,0,0,
22685761,Townhouse in Saint Louis Park · 1 bedroom · 2 beds · 1.5 baths,48694447,Carl,,Hennepin,44.96661,-93.35641,Entire home/apt,725,4,0,,,1,0,0,
22686804,Home in Fridley · 4 bedrooms · 3 beds · 4 baths,167222366,Julie,,Anoka,45.0915,-93.24089,Entire home/apt,2500,3,0,,,1,0,0,
22686875,Home in Apple Valley · 1 bedroom · 2 beds · 1 private bath,167223607,Mike,,Dakota,44.75648,-93.24046,Private room,500,1,0,,,1,0,0,
22690968,Home in Minneapolis · 4 bedrooms · 4 beds · 2.5 baths,167275471,Timothy,,Hennepin,44.87097,-93.33769,Entire home/apt,1500,2,0,,,1,0,0,
22691419,Home in Minneapolis · 2 bedrooms · 4 beds · 2 baths,101150630,Kelly,,Hennepin,44.92597,-93.27255,Entire home/apt,990,30,0,,,3,0,0,
22698577,Townhouse in Savage · 2 bedrooms · 2 beds · 3 baths,167358736,Patience,,Scott,44.73396,-93.37573,Entire home/apt,850,1,0,,,1,0,0,
22699198,Townhouse in Eagan · 2 bedrooms · 2 beds · 2.5 baths,147796793,Chelsea,,Dakota,44.84158,-93.11368,Entire home/apt,1000,3,0,,,1,0,0,
22700066,Home in Minneapolis · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,16285505,Sara,,Hennepin,44.95807,-93.31532,Entire home/apt,595,2,21,2023-10-11,0.32,1,293,4,LIC-363798
22700349,Rental unit in Plymouth · ★4.33 · 1 bedroom · 1 bed · 1 bath,22648323,National,,Hennepin,44.98148,-93.40518,Entire home/apt,300,7,3,2023-09-19,0.04,6,0,1,
22701725,Home in Minneapolis · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,81923689,Randee,,Hennepin,44.87818,-93.35311,Entire home/apt,360,5,4,2021-12-27,0.14,1,178,0,
22702596,Townhouse in Minneapolis · 2 bedrooms · 2 beds · 2.5 baths,167407390,Danny,,Hennepin,45.01766,-93.40317,Entire home/apt,10000,7,0,,,1,0,0,
22706478,Home in Minneapolis · 3 bedrooms · 1 bed · 1 shared bath,138545570,Joe,,Hennepin,44.87331,-93.28329,Private room,300,1,0,,,1,88,0,
22707505,Guest suite in Minneapolis · ★4.67 · 2 bedrooms · 3 beds · 1 bath,23878352,Michael,,Hennepin,44.83304,-93.26063,Entire home/apt,60,1,9,2023-09-29,0.13,1,338,1,
22715627,Guesthouse in Minneapolis · ★5.0 · 1 bedroom · 2 beds · 1 bath,31923155,Annie And Rod,,Hennepin,44.94404,-93.30269,Entire home/apt,161,30,43,2022-06-26,0.60,1,364,0,
22719982,Guest suite in Inver Grove Heights · ★4.85 · 1 bedroom · 2 beds · 1 bath,100945795,Richard,,Dakota,44.83054,-93.08268,Entire home/apt,118,2,113,2023-10-23,1.60,1,134,16,
22725789,Townhouse in Hopkins · ★4.93 · 2 bedrooms · 2 beds · 1 bath,33155996,Al,,Hennepin,44.89742,-93.42964,Entire home/apt,80,2,29,2023-12-17,0.41,1,114,23,
22728461,Home in Otsego · 5 bedrooms · 4 beds · 2.5 baths,167748985,Thomas,,Wright,45.23722,-93.53941,Entire home/apt,1000,4,0,,,1,0,0,
22730079,Rental unit in Saint Paul · ★4.90 · 1 bedroom · 1 bed · 1 bath,105163474,Victoria,,Ramsey,44.95396,-93.17461,Entire home/apt,65,3,134,2023-12-04,1.87,3,66,1,
22731945,Home in Minneapolis · 3 bedrooms · 4 beds · 1 bath,101150630,Kelly,,Hennepin,44.96303,-93.25604,Entire home/apt,975,30,0,,,3,0,0,
22733295,Home in Prior Lake · 2 bedrooms · 2 beds · 1 private bath,167815909,Jessica,,Scott,44.72074,-93.45297,Private room,225,1,0,,,1,0,0,
22742704,Rental unit in Minneapolis · ★4.81 · 1 bedroom · 1 bed · 1 bath,57655643,Chris,,Hennepin,44.97138,-93.26481,Entire home/apt,83,2,338,2023-12-03,4.73,23,72,63,LIC-120999
22746261,Home in Minneapolis · 2 bedrooms · 2 beds · 0 shared baths,4610841,Bonnie,,Hennepin,44.99741,-93.37258,Private room,125,2,2,2018-10-21,0.03,1,168,0,
22747749,Home in Minneapolis · ★4.95 · 1 bedroom · 1 bed · 1 private bath,147998956,Ana Y China,,Hennepin,45.04486,-93.29987,Private room,80,3,56,2023-09-25,0.78,1,73,2,Exempt
22749050,Home in Farmington · 3 bedrooms · 3 beds · 2 baths,55612516,Jason,,Dakota,44.67768,-93.16744,Entire home/apt,950,2,0,,,1,90,0,
22751863,Home in Falcon Heights · ★4.92 · 2 bedrooms · 2 beds · 1 bath,168021119,Benjamin,,Ramsey,44.9944,-93.17185,Entire home/apt,150,2,242,2023-12-10,3.38,1,151,44,
22753007,Guest suite in Minneapolis · ★4.92 · 1 bedroom · 2 beds · 1 bath,128166194,Talia,,Hennepin,44.96943,-93.29693,Entire home/apt,,2,85,2022-10-30,1.19,1,0,0,LIC-368329
22753962,Bungalow in Minneapolis · ★4.96 · 1 bedroom · 1 bed · 1 bath,120259623,Lori,,Hennepin,44.93158,-93.2303,Entire home/apt,97,2,240,2023-12-07,3.33,1,169,45,STR-246235
22763250,Guest suite in Saint Paul · 1 bedroom · 1 bed · 1 private bath,117686913,T. Mychael,,Ramsey,44.95616,-93.13587,Private room,125,3,1,2018-02-05,0.01,1,363,0,
22763337,Condo in Saint Louis Park · 2 bedrooms · 2 beds · 2 baths,168134253,Austin,,Hennepin,44.94147,-93.37054,Entire home/apt,800,2,0,,,1,0,0,
22765865,Rental unit in Minneapolis · ★4.97 · 1 bedroom · 2 beds · 1 private bath,160638271,Domina USA,,Hennepin,44.94721,-93.28969,Private room,350,1,35,2023-09-23,0.52,1,83,9,STR-397584
22765992,Home in Minneapolis · 1 bedroom · 1 bed · 1 bath,17200424,Caidy,,Hennepin,44.91951,-93.22124,Entire home/apt,62,30,2,2023-05-31,0.17,1,353,2,
22767229,Rental unit in Hudson · ★4.82 · 3 bedrooms · 5 beds · 1 bath,914783,Tyrrell,,St. Croix,44.96994,-92.75417,Entire home/apt,161,2,141,2023-11-19,2.02,2,60,14,
22770460,Home in Minneapolis · 1 bedroom · 1 bed · 1 private bath,131839706,Dennis,,Hennepin,44.994,-93.30714,Private room,400,30,0,,,2,0,0,
22770982,Rental unit in Apple Valley · 2 bedrooms · 1 bed · 1 bath,4894636,Kim,,Dakota,44.77304,-93.20966,Entire home/apt,45,4,1,2019-08-23,0.02,1,108,0,
22771202,Home in Minneapolis · 1 bedroom · 2 beds · 1 shared bath,131839706,Dennis,,Hennepin,44.99387,-93.30627,Private room,400,30,0,,,2,0,0,
22771917,Home in Minneapolis · ★4.87 · 2 bedrooms · 3 beds · 1 bath,87984063,Audrey,,Hennepin,44.89217,-93.2666,Entire home/apt,99,2,114,2023-09-24,1.62,1,79,12,STR-363366
22775093,Home in Forest Lake · 3 bedrooms · 6 beds · 2 baths,168246428,Peder,,Washington,45.25578,-92.99188,Entire home/apt,1800,3,0,,,1,0,0,
22794354,Condo in Saint Paul · 1 bedroom · 2 beds · 1 bath,162123375,James,,Ramsey,44.94545,-93.11717,Entire home/apt,550,3,0,,,1,0,0,
22794620,Home in Minneapolis · ★4.92 · Studio · 1 bed · 1 private bath,168429382,Renee,,Hennepin,44.92728,-93.31264,Private room,110,1,50,2023-09-01,0.79,1,365,10,Exempt
22796454,Home in Minneapolis · ★4.96 · 1 bedroom · 1 bed · 1 private bath,27478332,Sandy,,Hennepin,45.00634,-93.23938,Private room,46,1,320,2023-12-04,4.48,1,0,68,Exempt
22797013,Home in Saint Paul · 4 bedrooms · 6 beds · 1.5 baths,156120011,Michael,,Ramsey,44.92014,-93.16801,Entire home/apt,500,3,0,,,1,0,0,
22797269,Cottage in Chisago City · ★4.98 · 1 bedroom · 3 beds · 1 bath,27940687,Vicki,,Chisago,45.32891,-92.90481,Entire home/apt,180,2,63,2023-09-24,0.93,1,345,10,
22801208,Condo in Saint Paul · 1 bedroom · 1 bed · 1 private bath,66658020,Inti,,Ramsey,45.01497,-93.09397,Private room,279,1,0,,,1,0,0,
22806941,Home in Blaine · 3 bedrooms · 4 beds · 2.5 baths,168543307,Laura,,Anoka,45.12235,-93.23146,Entire home/apt,600,1,1,2019-08-11,0.02,1,0,0,
22807863,Townhouse in Minneapolis · 3 bedrooms · 3 beds · 1 bath,71655633,Khalid,,Hennepin,44.95805,-93.23387,Entire home/apt,3000,30,0,,,1,0,0,
22809542,Home in Excelsior · ★5.0 · 5 bedrooms · 6 beds · 1.5 baths,168565855,Vonnie,,Hennepin,44.90968,-93.54242,Entire home/apt,300,30,6,2018-09-02,0.09,1,269,0,
22812929,Guest suite in Minneapolis · ★4.92 · 3 bedrooms · 3 beds · 1 bath,168599671,Patty,,Hennepin,44.92825,-93.23404,Entire home/apt,151,2,167,2023-12-04,2.76,1,180,32,STR-396774
22814079,Condo in Oakdale · 1 bedroom · 1 bed · 1 private bath,168151899,Nancy,,Washington,44.96779,-92.95159,Private room,300,2,0,,,1,0,0,
22814432,Home in Minneapolis · ★5.0 · 4 bedrooms · 4 beds · 3 baths,39961149,Todd,,Hennepin,44.952430725097656,-93.3161849975586,Entire home/apt,579,5,45,2023-10-14,0.66,1,358,8,LIC-363703
22815836,Home in Osseo · 4 bedrooms · 5 beds · 4.5 baths,168630411,John,,Hennepin,45.08945,-93.49368,Entire home/apt,3100,5,0,,,1,0,0,
22822931,Home in Andover · Studio · 2 beds · 2 baths,168694056,Barbara,,Anoka,45.27844,-93.36702,Entire home/apt,1300,1,0,,,1,0,0,
22826855,Condo in Minneapolis · 2 bedrooms · 3 beds · 2 baths,168732520,Ana,,Hennepin,44.86933,-93.32949,Entire home/apt,900,4,0,,,1,89,0,
22827310,Rental unit in Minneapolis · 1 bedroom · 1 bed · 1 bath,168737559,Majid,,Hennepin,44.86713,-93.28702,Entire home/apt,250,4,0,,,1,0,0,
